sponsor,approval_rate,total
"University Hospital, Caen",0.3333333333333333,3
University College London Hospitals,0.3333333333333333,3
Andrew Carr,1.0,3
Aradigm Corporation,0.3333333333333333,3
"Pamlab, Inc.",0.0,3
RECORDATI GROUP,0.6666666666666666,3
"ImmunoVaccine Technologies, Inc. (IMV Inc.)",0.6666666666666666,3
Danone Research,0.0,3
Welichem Biotech Inc.,0.6666666666666666,3
Borstkanker Onderzoek Groep,0.0,3
Grupo Español de Investigación en Neurooncología,0.0,3
Metabolic Solutions Development Company,1.0,3
Wolfson Medical Center,0.0,3
GenMont Biotech Incorporation,0.3333333333333333,3
"Chung-Ang University Hosptial, Chung-Ang University College of Medicine",0.0,3
Shalvata Mental Health Center,0.0,3
Albany Medical College,0.0,3
Virginia Center for Reproductive Medicine,0.0,3
Queen Saovabha Memorial Institute,0.0,3
Upsher-Smith Laboratories,1.0,3
CorMedix,0.3333333333333333,3
ReNeuron Limited,0.6666666666666666,3
"Mochida Pharmaceutical Company, Ltd.",0.0,3
Seoul National University Boramae Hospital,0.0,3
Buddhist Tzu Chi General Hospital,0.6666666666666666,3
Trius Therapeutics LLC,1.0,3
Biota Scientific Management Pty Ltd,0.3333333333333333,3
"Nohla Therapeutics, Inc.",0.3333333333333333,3
Red de Terapia Celular,0.0,3
PENTA Foundation,0.3333333333333333,3
Accenture,0.0,3
Bio-K Plus International Inc.,0.0,3
Cerecin,0.0,3
Newcastle University,0.0,3
"Vitae Pharmaceuticals, Inc.",0.6666666666666666,3
Protgen Ltd,0.3333333333333333,3
Gamida Cell ltd,0.6666666666666666,3
University of Malaya,0.3333333333333333,3
University of Aberdeen,0.6666666666666666,3
University of Texas at Austin,0.0,3
Grupo Español de Investigación en Cáncer de Ovario,0.3333333333333333,3
"St Vincent's Hospital, Sydney",0.0,3
Chugai Pharma Taiwan,0.0,3
Aboca Spa Societa' Agricola,0.0,3
Wuhan University,0.0,3
"Rock Creek Pharmaceuticals, Inc.",0.3333333333333333,3
Sellas Life Sciences Group,1.0,3
Juan A. Arnaiz,0.6666666666666666,3
Intec Pharma Ltd.,0.6666666666666666,3
Precision Life Sciences Group,0.3333333333333333,3
Mackay Memorial Hospital,0.3333333333333333,3
Angion Biomedica Corp,0.3333333333333333,3
TRB Chemedica AG,0.0,3
"McNeil Consumer Healthcare Division of McNEIL-PPC, Inc.",0.0,3
Mike O'Callaghan Military Hospital,0.0,3
Immodulon Therapeutics Ltd,0.3333333333333333,3
"SBPharmaceutical IND, Co., LTD",0.0,3
Cook Group Incorporated,0.3333333333333333,3
Prilenia,0.0,3
Grupo Espanol de trasplantes hematopoyeticos y terapia celular,0.3333333333333333,3
B. Braun Medical Inc.,0.0,3
InflaRx GmbH,0.6666666666666666,3
Fundación de Investigación Biomédica - Hospital Universitario de La Princesa,0.3333333333333333,3
"Lpath, Inc.",0.0,3
"Shenzhen Beike Bio-Technology Co., Ltd.",0.6666666666666666,3
Adaptimmune,0.0,3
Anterios Inc.,0.3333333333333333,3
Fidia Farmaceutici s.p.a.,0.3333333333333333,3
PharmaKing,0.3333333333333333,3
Oncozyme Pharma Inc.,0.3333333333333333,3
Children's Healthcare of Atlanta,0.0,3
"St. Joseph's Hospital and Medical Center, Phoenix",0.0,3
Laboratorios Silanes S.A. de C.V.,0.3333333333333333,3
"ReGenTree, LLC",0.3333333333333333,3
"Institute of Tropical Medicine, Belgium",0.6666666666666666,3
General Hospital of Chinese Armed Police Forces,0.0,3
"University of Colorado, Boulder",0.3333333333333333,3
Isofol Medical AB,0.3333333333333333,3
"Progenics Pharmaceuticals, Inc.",0.6666666666666666,3
Ultragenyx Pharmaceutical Inc,0.3333333333333333,3
Farmoquimica S.A.,0.0,3
PepTonic Medical AB,0.3333333333333333,3
Emotional Brain NY Inc.,0.0,3
"CG Oncology, Inc.",0.3333333333333333,3
Nymox Corporation,0.3333333333333333,3
Glaukos Corporation,0.6666666666666666,3
Hospital Universitario Dr. Jose E. Gonzalez,0.3333333333333333,3
"Shanghai Greenvalley Pharmaceutical Co., Ltd.",0.6666666666666666,3
The First Affiliated Hospital of Guangzhou Medical University,0.0,3
Saint Francis Care,0.0,3
Elastagen Pty Ltd,0.3333333333333333,3
University of Eastern Finland,0.0,3
AlgiPharma AS,0.3333333333333333,3
Irmandade Santa Casa de Misericórdia de Porto Alegre,0.0,3
Cadila Healthcare Limited,0.0,3
Fondazione Michelangelo,0.3333333333333333,3
"Galena Biopharma, Inc.",0.3333333333333333,3
"High Point Pharmaceuticals, LLC.",0.0,3
JN-International Medical Corporation,0.0,3
Siena Biotech S.p.A.,0.3333333333333333,3
Vaximm GmbH,0.3333333333333333,3
Valley Retina Institute,0.6666666666666666,3
Institute of Oncology Ljubljana,0.3333333333333333,3
"Anne Beaven, MD",0.3333333333333333,3
"Tasly Pharmaceuticals, Inc.",0.3333333333333333,3
"National Institute of Hygiene and Epidemiology, Vietnam",0.3333333333333333,3
"Beijing Kawin Technology Share-Holding Co., Ltd.",0.3333333333333333,3
Heat Biologics,0.0,3
Thomas Kipps,0.0,3
"Hualan Biological Engineering, Inc.",0.0,3
"Madrigal Pharmaceuticals, Inc.",1.0,3
"Piramal Critical Care, Ltd.",0.0,3
Cornerstone Pharmaceuticals,0.0,3
Anne Chang,0.3333333333333333,3
The Maas Clinic,0.3333333333333333,3
Inge Marie Svane,0.3333333333333333,3
InnaVirVax,0.6666666666666666,3
UCSF Benioff Children's Hospital Oakland,0.3333333333333333,3
Centre de Recherche de l'Institut Universitaire de Cardiologie et de Pneumologie de Quebec,0.0,3
Aragon Institute of Health Sciences,0.3333333333333333,3
AlloVir,0.3333333333333333,3
"PMG Pharm Co., Ltd",0.6666666666666666,3
"Coronado Biosciences, Inc.",0.0,3
Merckle GmbH,0.3333333333333333,3
DexTech Medical AB,0.6666666666666666,3
Delenex Therapeutics AG,0.3333333333333333,3
Bezmialem Vakif University,0.0,3
Royal North Shore Hospital,0.0,3
Onkovis GmbH,0.0,3
Proteon Therapeutics,0.3333333333333333,3
"StemCells, Inc.",0.3333333333333333,3
"California Allergy and Asthma Medical Group, Inc.",0.3333333333333333,3
Drexel University,0.0,3
Azienda Ospedaliera Universitaria Senese,0.6666666666666666,3
Ajai Chari,0.0,3
IDRI,0.3333333333333333,3
Dong Wha Pharmaceutical Co. Ltd.,0.0,3
Retinal Consultants of Arizona,0.0,3
Camurus AB,1.0,3
Yogen Saunthararajah,0.3333333333333333,3
Butantan Institute,0.0,3
Bionorica SE,0.3333333333333333,3
Mycenax Biotech Inc.,0.0,3
Mundipharma CVA,0.3333333333333333,3
National OncoVenture,0.3333333333333333,3
"Insight Therapeutics, LLC",0.3333333333333333,3
"Syntrix Biosystems, Inc.",0.3333333333333333,3
"Adynxx, Inc.",0.3333333333333333,3
Living Cell Technologies,0.3333333333333333,3
"RVL Pharmaceuticals, Inc.",0.6666666666666666,3
St. Antonius Hospital,0.0,3
Andalusian Initiative for Advanced Therapies - Fundación Pública Andaluza Progreso y Salud,0.0,3
"Association Asthma, Bulgaria",0.6666666666666666,3
Beijing Center for Disease Control and Prevention,0.3333333333333333,3
Institute of Hematology & Blood Diseases Hospital,0.0,3
"Chinese Academy of Medical Sciences, Fuwai Hospital",0.6666666666666666,3
"Charleston Laboratories, Inc",0.6666666666666666,3
Centre Antoine Lacassagne,0.6666666666666666,3
Centre Hospitalier Departemental Vendee,0.0,3
Prof. Arie Levine,0.0,3
Università Politecnica delle Marche,0.0,3
Cytomedix,0.0,3
Western Galilee Hospital-Nahariya,0.0,3
"Nihon Pharmaceutical Co., Ltd",1.0,3
EPS Corporation,0.3333333333333333,3
"Daehwa Pharmaceutical Co., Ltd.",0.6666666666666666,3
Kaohsiung Veterans General Hospital.,0.0,3
Axon Neuroscience SE,1.0,3
"Craig McDonald, MD",0.3333333333333333,3
Woman's,0.3333333333333333,3
Humanetics Corporation,0.0,3
Erasme University Hospital,0.6666666666666666,3
Maruho North America Inc.,0.0,3
Suleyman Demirel University,0.0,3
Edge Therapeutics Inc,0.3333333333333333,3
IVI Sevilla,0.0,3
Profil Institut für Stoffwechselforschung GmbH,0.3333333333333333,3
Versailles Hospital,1.0,3
"Galera Therapeutics, Inc.",0.6666666666666666,3
"OrthoTrophix, Inc",0.0,3
Rebiotix Inc.,0.6666666666666666,3
"Kang Stem Biotech Co., Ltd.",0.0,3
TherapeuticsMD,1.0,3
"Encore Dermatology, Inc.",0.6666666666666666,3
Evgen Pharma,0.6666666666666666,3
Vaxine Pty Ltd,0.0,3
"Jiangsu Kanion Pharmaceutical Co., Ltd",0.0,3
Yuhong Li,0.3333333333333333,3
Cardeas Pharma,0.0,3
NovoCure Ltd.,1.0,3
"Nathan Bahary, MD",0.3333333333333333,3
SciVision Biotech Inc.,0.0,3
Bioblast Pharma Ltd.,0.6666666666666666,3
Nordic Society of Gynaecological Oncology - Clinical Trials Unit,1.0,3
Beijing Tiantan Hospital,0.0,3
Luye Pharma Group Ltd.,0.0,3
Boston Therapeutics,1.0,3
Synchroneuron Inc.,0.0,3
Hellenic Cardiovascular Research Society,0.0,3
Windtree Therapeutics,0.6666666666666666,3
James J Lee,0.3333333333333333,3
"Western University, Canada",0.6666666666666666,3
"EpicentRx, Inc.",0.6666666666666666,3
Aprea Therapeutics,0.0,3
CCTU- Cancer Theme,0.3333333333333333,3
Istituto Ortopedico Rizzoli,0.3333333333333333,3
Epicentre,0.3333333333333333,3
"Xinhua Hospital, Shanghai Jiao Tong University School of Medicine",0.3333333333333333,3
Centre Hospitalier Intercommunal Creteil,0.3333333333333333,3
Guy's and St Thomas' NHS Foundation Trust,0.3333333333333333,3
"Rempex (a wholly owned subsidiary of Melinta Therapeutics, Inc.)",0.3333333333333333,3
"Institute of Vaccines and Medical Biologicals, Vietnam",0.3333333333333333,3
NRG Oncology,0.3333333333333333,3
"Southeast University, China",0.0,3
Sinocelltech Ltd.,0.3333333333333333,3
Fondation Ophtalmologique Adolphe de Rothschild,0.0,3
Disphar International B.V.,0.3333333333333333,3
Isfahan University of Medical Sciences,0.3333333333333333,3
"Neurotrope Bioscience, Inc.",0.0,3
"OrthoCarolina Research Institute, Inc.",0.0,3
"Suzhou Zelgen Biopharmaceuticals Co.,Ltd",0.3333333333333333,3
"Foresee Pharmaceuticals Co., Ltd.",0.6666666666666666,3
Xigen SA,0.0,3
"Pharmaceutical Research Unit, Jordan",0.0,3
Acibadem University,0.3333333333333333,3
NVP Healthcare,0.0,3
Ark Biosciences Inc.,0.3333333333333333,3
Tools4Patient,0.0,3
"Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co., Ltd.",0.0,3
"Gelesis, Inc.",0.6666666666666666,3
Prothena Biosciences Ltd.,0.0,3
"Innovation Pharmaceuticals, Inc.",0.6666666666666666,3
"Alcon, a Novartis Company",0.6666666666666666,3
"Hangzhou ACEA Pharmaceutical Research Co., Ltd.",0.0,3
"CDA Research Group, Inc.",0.0,3
"Strategic Science & Technologies, LLC",0.0,3
Taipei Medical University,0.0,3
iX Biopharma Ltd.,0.6666666666666666,3
Tongji Hospital,0.6666666666666666,3
Wilhelminenspital Vienna,0.6666666666666666,3
Hua Medicine Limited,0.6666666666666666,3
Antonios Likourezos,0.6666666666666666,3
Eugonia,0.3333333333333333,3
Grupo Espanol de Tumores Neuroendocrinos,0.3333333333333333,3
Arkansas Heart Hospital,0.0,3
"St Patrick's Hospital, Ireland",0.0,3
EIP Pharma Inc,0.6666666666666666,3
Ziarco Pharma Ltd,0.0,3
Medigen Vaccine Biologics Corp.,0.3333333333333333,3
"Seres Therapeutics, Inc.",0.6666666666666666,3
Gema Biotech S.A.,0.3333333333333333,3
"Novan, Inc.",0.6666666666666666,3
"Selecta Biosciences, Inc.",0.6666666666666666,3
Rothman Institute Orthopaedics,0.3333333333333333,3
Synthetic Biologics Inc.,1.0,3
"Altimmune, Inc.",0.6666666666666666,3
Attikon Hospital,0.6666666666666666,3
Kinderkrankenhaus auf der Bult,0.3333333333333333,3
National Cardiovascular Center Harapan Kita Hospital Indonesia,0.0,3
"Juno Therapeutics, a Subsidiary of Celgene",0.0,3
HighTide Biopharma Pty Ltd,0.0,3
"Sewon Cellontech Co., Ltd.",0.3333333333333333,3
Hospital General Naval de Alta Especialidad - Escuela Medico Naval,0.0,3
Biopolis S.L.,0.6666666666666666,3
Getz Pharma,0.0,3
Spherium Biomed,0.3333333333333333,3
Fresenius Kabi SwissBioSim GmbH,1.0,3
Eiger BioPharmaceuticals,0.3333333333333333,3
X4 Pharmaceuticals,0.0,3
Fujian Cancer Hospital,0.6666666666666666,3
Shiraz University of Medical Sciences,0.6666666666666666,3
Kahramanmaras Sutcu Imam University,0.3333333333333333,3
Institute of Clinical Research and Clinical Trial Support for Vaccine and Biological Products,0.0,3
Bionomics Limited,0.0,3
PiLeJe,0.3333333333333333,3
San Salvatore Hospital of L'Aquila,0.0,3
Adrian Hernandez,0.0,3
Instituto de Investigación Marqués de Valdecilla,0.3333333333333333,3
Joseph Ma,0.0,3
Chiang Mai University,0.3333333333333333,3
Lycera Corp.,0.0,3
Zagazig University,0.6666666666666666,3
"CSPC Baike (Shandong) Biopharmaceutical Co., Ltd.",0.0,3
"University of Campania ""Luigi Vanvitelli""",1.0,3
"Tricida, Inc.",1.0,3
Aptinyx,0.6666666666666666,3
Themis Bioscience GmbH,0.3333333333333333,3
Composite Interceptive Med Science,0.0,3
"RemeGen Co., Ltd.",0.0,3
Topivert Pharma Ltd,0.6666666666666666,3
"Samjin Pharmaceutical Co., Ltd.",0.0,3
Hikma Pharmaceuticals LLC,0.6666666666666666,3
Erzincan University,0.0,3
UNION therapeutics,0.0,3
Ra Pharmaceuticals,1.0,3
Atlantia Food Clinical Trials,0.0,3
Tomsk National Research Medical Center of the Russian Academy of Sciences,0.3333333333333333,3
"Beckman Coulter, Inc.",0.0,3
Medical University of Lublin,0.3333333333333333,3
Cinnagen,1.0,3
"Flex Pharma, Inc.",0.0,3
LG Chem,0.3333333333333333,3
Makassed General Hospital,0.0,3
Bogomolets National Medical University,1.0,3
RAI Services Company,0.0,3
"Gamaleya Research Institute of Epidemiology and Microbiology, Health Ministry of the Russian Federation",0.0,3
Concentric Analgesics,0.6666666666666666,3
"Oyster Point Pharma, Inc.",1.0,3
"Sunshine Lake Pharma Co., Ltd.",0.0,3
"Alkahest, Inc.",1.0,3
University of Alexandria,0.0,3
Ataturk University,0.0,3
"Juul Labs, Inc.",0.0,3
National Center for Research Resources (NCRR),0.0,2
Atara Biotherapeutics,0.0,2
James Ahlgren,0.0,2
Societe Internationale d'Oncologie Pediatrique,0.0,2
Ichor Medical Systems Incorporated,0.0,2
Commissie Voor Klinisch Toegepast Onderzoek,1.0,2
Anglo Celtic Cooperative Oncology Group,0.5,2
Gary Morrow,0.5,2
Abgenix,0.0,2
Repligen Corporation,0.5,2
PhytoCeutica,0.5,2
Emergent Product Development Seattle LLC,0.0,2
Wellstat Therapeutics,0.5,2
Center for Medicinal Cannabis Research,0.0,2
Chiron Corporation,0.0,2
Epimmune,1.0,2
New York State Institute for Basic Research,0.0,2
Cancer Therapeutics Research Group,0.0,2
Max Sung,0.0,2
Targeted Genetics Corporation,0.5,2
Voyager Pharmaceutical Corporation,0.0,2
Baim Institute for Clinical Research,0.5,2
American College of Radiology Imaging Network,0.0,2
Ångstrom Pharmaceuticals,0.0,2
Ceregene,0.5,2
Y-mAbs Therapeutics,0.5,2
Japan Multinational Trial Organization,1.0,2
Kumamoto University,0.0,2
Finnish Breast Cancer Group,1.0,2
ChemGenex Pharmaceuticals,0.0,2
Scandinavian Sarcoma Group,0.5,2
Speedel Pharma Ltd.,0.0,2
"Harold J. Burstein, MD, PhD",0.0,2
Stichting Hemato-Oncologie voor Volwassenen Nederland,1.0,2
"Hospital San Carlos, Madrid",0.0,2
Konstantin Dragnev,0.5,2
"Emmaus Medical, Inc.",1.0,2
Biosyn,0.0,2
Japan Adult Leukemia Study Group,0.5,2
Asker & Baerum Hospital,0.0,2
VIRxSYS Corporation,0.0,2
Canadian Heart Research Centre,0.0,2
Jikei University School of Medicine,1.0,2
The Royal Bournemouth Hospital,0.0,2
West Japan Thoracic Oncology Group,0.0,2
Neurobiological Technologies,0.0,2
Dr. Claudia Bösmüller,1.0,2
BeerYaakov Mental Health Center,0.5,2
"M. Schaefer, MD",0.0,2
JHSPH Center for Clinical Trials,0.5,2
Eisai GmbH,0.0,2
"Kyowa Hakko Kirin UK, Ltd.",0.5,2
Tony Bekaii-Saab,0.0,2
Austrian Forum Against Cancer,0.0,2
Birte Glenthoj,0.0,2
European Mantle Cell Lymphoma Network,0.5,2
Janssen-Ortho LLC,0.5,2
"Manhattan Eye, Ear & Throat Hospital",0.0,2
Medical University of Gdansk,0.0,2
"Gabi Chiorean, MD",0.0,2
James A. Haley Veterans Administration Hospital,0.0,2
"Janssen Cilag Pharmaceutica S.A.C.I., Greece",0.5,2
Bellus Health Inc,0.0,2
Papua New Guinea Institute of Medical Research,1.0,2
"Oncology Specialties, Alabama",0.0,2
Heather Wakelee,0.0,2
Cadence Pharmaceuticals,0.0,2
Janssen Cilag S.A.S.,0.0,2
Viron Therapeutics Inc,0.0,2
Southeastern Gynecologic Oncology,0.5,2
Horng Chen,0.5,2
Clinical Oncology Research Associates,0.0,2
Spanish Society of Cardiology,0.5,2
Objectif Recherche Vaccins SIDA,0.0,2
Emphycorp,0.5,2
Kentuckiana Cancer Institute,0.0,2
"Ministry of Science and Technology, India",0.0,2
"Centocor Research & Development, Inc.",0.5,2
Swiss EE Study Group,0.0,2
Pharmaceutical Research Network,0.5,2
Bnai Zion Medical Center,0.0,2
Herzog Hospital,0.0,2
"DSM Nutritional Products, Inc.",0.0,2
MaineHealth,0.0,2
Precision Therapeutics,0.0,2
Australasian Gastro-Intestinal Trials Group,0.5,2
"Kyoto University, Graduate School of Medicine",0.0,2
"Kenneth Peters, MD",0.0,2
"Immtech Pharmaceuticals, Inc",0.0,2
Istanbul University,0.5,2
Nanjing University School of Medicine,0.0,2
Legacy Health System,0.0,2
Northern California Melanoma Center,0.0,2
Aultman Health Foundation,0.0,2
Avera Pharmaceuticals,0.0,2
"Central Institute of Mental Health, Mannheim",0.0,2
Syneos Health,0.5,2
Ineos Healthcare Limited,0.5,2
Fundación Cardiovascular de Colombia,0.0,2
Chinese Society of Lung Cancer,0.0,2
"Nereus Pharmaceuticals, Inc.",1.0,2
elbion AG,0.0,2
Wales Cancer Trials Unit,0.0,2
"Antipodean Pharmaceuticals, Inc.",0.5,2
Taipei Medical University Hospital,0.5,2
University of Malawi College of Medicine,0.5,2
Britannia Pharmaceuticals Ltd.,0.5,2
Immutep S.A.S.,1.0,2
Applied Molecular Evolution,0.5,2
Pharmexa A/S,0.0,2
"Prescient Therapeutics, Ltd.",0.5,2
Fresenius Kabi,0.0,2
"Yakult Honsha Co., LTD",0.5,2
Pacific Pharmaceuticals,0.5,2
Otsuka Frankfurt Research Institute GmbH,0.0,2
CAMC Health System,0.0,2
"David M. Jackman, MD",0.0,2
Catharina Ziekenhuis Eindhoven,0.5,2
Hong Kong Nasopharyngeal Cancer Study Group Limited,0.5,2
University of KwaZulu,0.5,2
Bankole Johnson,0.5,2
Southwestern Regional Medical Center,0.0,2
Manhattan Psychiatric Center,0.5,2
B. Braun Medical SA,0.0,2
Walter Reed Army Medical Center,0.5,2
Diamond Headache Clinic,0.5,2
Philadelphia Eye Associates,0.0,2
"Palmetto Retina Center, LLC",0.5,2
"Corthera, Inc.(formerly BAS Medical, Inc.), a member of the Novartis group of companies",0.5,2
Ophthalmic Consultants of Long Island,0.5,2
Kuros Biosurgery AG,1.0,2
CuraGen Corporation,1.0,2
Institute of Child Health,0.0,2
Tohoku University,0.0,2
Cleveland BioLabs,0.0,2
Jacobus Pharmaceutical,0.0,2
University of L'Aquila,0.0,2
German Heart Institute,0.0,2
CMX Research,0.0,2
Andrew Ko,0.0,2
"Sirion Therapeutics, Inc.",1.0,2
Danish Breast Cancer Cooperative Group,0.0,2
Cerimon Pharmaceuticals,0.0,2
"Digestive Care, Inc.",0.5,2
S.L.A. Pharma AG,0.0,2
"Cardiovascular Research Foundation, New York",1.0,2
DePuy Mitek,0.0,2
"Michael Morse, MD",0.0,2
VA Greater Los Angeles Healthcare System,0.0,2
"AlphaVax, Inc.",1.0,2
Laboratoires NEGMA,0.5,2
St. John's Research Institute,1.0,2
Papageorgiou General Hospital,0.0,2
Isifer AB,0.5,2
University of Vigo,0.5,2
The Vaccine Company,0.0,2
NeoVista,0.0,2
Diamyd Therapeutics AB,0.0,2
Stryker Biotech,0.5,2
Istituto Auxologico Italiano,0.5,2
Ron Postuma,0.5,2
"Lynn E. Spitler, MD",0.5,2
"Nancy Lin, MD",0.0,2
Prana Biotechnology Limited,1.0,2
Oklahoma State University Center for Health Sciences,0.0,2
"EGEN, Inc.",0.5,2
EpiCept Corporation,1.0,2
START Clinic for Mood and Anxiety Disorders,0.0,2
Susan L. Greenspan,0.5,2
Cylene Pharmaceuticals,0.0,2
Critical Therapeutics,0.0,2
Susan Knox,0.0,2
DiObex,0.0,2
Danish Head and Neck Cancer Group,0.0,2
Virchow Group,1.0,2
NicOx,1.0,2
ImaRx Therapeutics,0.0,2
David Feifel,0.0,2
Organogenesis,0.0,2
Swiss Tropical & Public Health Institute,1.0,2
University Hospital Plymouth NHS Trust,0.5,2
Neuropharm,0.0,2
"Oculus Innovative Sciences, Inc.",1.0,2
Urigen,0.5,2
CancerCare Manitoba,0.0,2
Texas Retina Associates,0.5,2
Prolexys Pharmaceuticals,0.0,2
Oswaldo Cruz Foundation,0.5,2
"Nastech Pharmaceutical Company, Inc.",0.0,2
Attaya Suvannasankha,0.0,2
The New York Eye & Ear Infirmary,0.0,2
"Genovate Biotechnology Co., Ltd.,",0.5,2
Laboratoires Mayoly Spindler,1.0,2
Veterans Medical Research Foundation,0.5,2
Max-Planck-Institute of Psychiatry,0.0,2
M's Science Corporation,0.0,2
XTL Biopharmaceuticals,0.0,2
Pediatric Nephrology of Alabama,0.0,2
Marshfield Clinic Research Foundation,0.0,2
TCM Biotech International Corp.,0.0,2
